Date,Title,Description,Link,Publisher
2021-01-05 08:00:00,"Sensex ends 261 pts up at record closing peak of 48,438; IT stocks outrun - Business Standard","Sensex ends 261 pts up at record closing peak of 48,438; IT stocks outrun  Business Standard",https://news.google.com/rss/articles/CBMi2wFBVV95cUxNalZsY19MQlBReDF0UW9OVGNpc1pzMGtmNGZFZEFPUWJWVmxscm9rUE1qN2hRRnppUVJFeFlPNG5Sbko4ck0tQVNIUE43SHo0QWRUY0F1eGRhTk5LNkNkckJLVjhlcXFtNmtFSENRSFN6b1NrZEZjUkhQSGlJVnRGRVBHWHRBcTFFbGdyQ2o0N0tRdGM3cWxUOEU1UldvdjRscHY2TjRfM2dyVmZjbGw1WHJrd1d2VmVwb29xdDJvdzE0MG53ZUJtaHQ0RzVNM0M0ZS04NVIxbDE1NlXSAeABQVVfeXFMUDZNN19YWlJFWlRxOVR5OEVZWnNETjhyNjVVSXBuUXlsd1VVY3VqbkJJQ0xTLUNOX3hUemlCcVhhRU9fbWlqbXQ5NXlxbnRsMkpkT01OOHdtSVphZXNoMWh4bktSc2REaGI1Wi1LeGZmYUVGZVpqbElmY0FnUUNPaXE2SkMxX3p1bVkyUXVBTmJXSkVoQ2tXUjJMN2x3ZGZhdmQxMWdaZG9VUDdyejBVMk9aTTVQOUM3OVRGSHg5SXFCanh5OWRIUkVPLVBmcTRSNjdQRFNuLXlOS2x4LWQtTk8?oc=5&hl=en-US&gl=US&ceid=US:en,Business Standard
2021-01-06 08:00:00,"Closing Bell: Nifty below 14,150, Sensex falls 263 pts drag by IT, FMCG stocks - Moneycontrol","Closing Bell: Nifty below 14,150, Sensex falls 263 pts drag by IT, FMCG stocks  Moneycontrol",https://news.google.com/rss/articles/CBMi6wJBVV95cUxOWnAySFpTQjVVdWl0UUlFdGd1cUtaczBpQlAteS1vZGZ1TVI0UjZNckxDZnRVeE1pbDBCaTJPaVVSR2NpY01UTk0wNVJtTWZKWktLUldnMUg2VTI3a2NDb2hYcXhhR2hJQjRHRC01RkZpT1I3d2tROG9SRlJpVHBQT0xNTG9Wb1ZZVFh3UFFJd0ZtTUh1S24waU1VZm5wd2NXVVUyNVM1MEJWM1NYN0d1N2M2RGxla3lFYXgyaTFrelhZRmZZYTNRX0NkdHBhb0dNOVljMEIxTkJvc1NjaEpkSzJnMWJoZGVnYTJEcnMxSS1DZ1ZoUC15MHlQQm0wX3pxOGNKYklwRHZOalg1cTdPUVFvSWpRT2JoTkZLeXBwRlotTE1VcDZwbTZMUGpoeERqZmtNclRKVUo0LTBOTnBKQzRqemR5MmN5Z2VCbTUwRjVWaXVlRWxrNVBlbFJWY1V6MmxBaWNMSHhwcWfSAfACQVVfeXFMTWgybHg0U1FSSFU5anA2cTBQTW5CeF94RTlxdVdDUWZBWncwRmNwZ3lXMUo0THdvbFR0dzktamExdFJCSzhCaDhyNEdzNzk3YVZ6Z2JGOFExa1NzUUtPMGo0VG9DRmFMOW0xaG1Tb2RIZXdhTzVUSlBjU2pWUWMwR1dCQThsNUh2TzBoWEhXd004cGZ6cGlmQ2txV25LbVhuTzQzVkRVaGE0RjRyd0JSV3ZOWG1mQUxKNDdJWFFjYktkcFo2T1haRmUwNXR5RzI5aXhSQ1FMVzA1cFJxOTJmZGpJcktsZEFDTTdPaGk5Tm1PU05aQVM5c0JEeWg1clhhMmV1MG9xSC1mSHNfams3TVZrRWQxWjA4dVpabW9PYTdkSHRXS09jVThGbmctbElYX2lGTmM4OGhGWXFYM3o5ZnYxZWlLcTdZYmsyVzBfZEd0dFdxQ1gtNDIzMUpFZFh1WUVQWnRZWldYSzg1QkRyOG0?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-07 08:00:00,"Sensex ends 81 points lower, Nifty at 14,137; metal stocks shine - livemint.com","Sensex ends 81 points lower, Nifty at 14,137; metal stocks shine  livemint.com",https://news.google.com/rss/articles/CBMiywFBVV95cUxQZjV4UUxxb21yeV9xcFJaREJXeXZDd1dTMmdiWkdlWGJJOHRzakVfRVg4N1hOTFRDSzc4UUZhcmd5NzFqQWdyVlppOEN3ZE1qTFgxVUdEM3NwOHBRenl2cE1rWnZJWGFMMzY5OElkUE1LQmNYM2RqUkVfNFBSYlNQQWphbW5oT1Z1RDB1Ri1ZNHZrU2VySU80VVM4dFZteVZJXzFLbUhKc1dFYllwbDUyYmFGLUF4NkNzdUs4bXBQaDU0Qk5Wd3hlcjlCY9IB0AFBVV95cUxPY2ZQb2dSZ29oQWY3YmY1Y0p3R090S0U4ZmZFcGl4VVZ3WThHbTFPQ0tPbjRTYW9DR3NibDNWM285WVN0U3FxN1NDOU45MHRjMXNlZWZvWE11cVcyMVBOVVJnODZhQk9weF92YTVuZG1IeXZ3Mjh1TFMzUm1rUFAzUE9DTXlubXB4bEkyN1hpQnRwS0NSV1MyYVhVVjZKTDBzbXBQQjl1dWE2amI5V25mVE42bW9PRGRDUjR1RGRZUjQwa09YWG1lTGxPcXpVc2FI?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-04 08:00:00,"Sensex ends 308 pts up at 48,177, Nifty at 14,133; Nifty metal surges 5% - Business Standard","Sensex ends 308 pts up at 48,177, Nifty at 14,133; Nifty metal surges 5%  Business Standard",https://news.google.com/rss/articles/CBMi2gFBVV95cUxQUXlVWmNQUlJ4XzZvclktVjY5YVdxbzZ3UDVfVXpBbUxaY2Rza2h2ejFwbDRaTlI0VFNqMnZodXJDaUFheDd6dHc4OUZwSUJORzhmRkhGdGY1QmZlVFppaEVlelk1b2x3SWw3UGNTdlVPTXpwSzRqeDloZWpWWDV1UU0yTDZyM2dCbnlqWXY5ZzNrX08yc0lkbmxWb0tiV250clR5Nl9acHhiUk9qQlVOa0NBRVZLVTUyMkthNjMxNlZORjROZzlQWHFjV05aNUJVT0NOZm5fNE5Yd9IB3wFBVV95cUxPS1F1SXBEcDQ4WWR6V0k0Tm9rZDBCQjJTbURTaUNzTTR4VktuWk9xNUNSdHMtaUZBN240SDV1Z3RVT0dMeEs1ajhNOVM2cDRoVW1ra3FuZ2x4UFVXdEpTXzNadEtzbEVRT0Y4MllFZUZLS0dxNWlPWVlpMkNadHhIaDBQRHNYZGNheDdSX0JTRGdoVWpDRWRiTVJuREVEYTQ2ZkFiVVRYTnd1WWU3ZHE2NkRDLVFnaWJOdDg0a2hWSnZPbE1uV3FPcGdrWUdKZEJoaTVZQ3k5Ry1DV0N4alc4?oc=5&hl=en-US&gl=US&ceid=US:en,Business Standard
2021-01-14 08:00:00,DSP Equal Nifty 50 Fund review: Should you invest? - Moneycontrol,DSP Equal Nifty 50 Fund review: Should you invest?  Moneycontrol,https://news.google.com/rss/articles/CBMivgFBVV95cUxPMXFjZFFZSzU2cklkTE5wMzd2Z3I5VHN0N2VtQ0xJN1NTeVNYUnJlZE1DdGlGeFdvXzU2d3hYRHQ1aEpGU0RWYXVyTzV3NS14QnZJdXZkeUV2TWR2YUNJVXNmdFdRaXpYMkVVT2dlRHNzQjBwY3BuZEdvWDhOOTRucHdtY2VaV3FZbDNpektWTjQ0cHRmUFE3clJzZmpkUVhDTkx2Z0dTTWhwd0RYWXAyY0xUOHQ0NEt1a1locThR0gHDAUFVX3lxTFB1NlpXMjc4YXpvZEhtajczamo3dmQwLXRFV05jVHVoaDR6MFlmRFNRdEd0N0V0c19LR2dpZTBfcmxCQ1NvXzRKVmMwZG9BN2NHZVlGLXh2Tk1RSXZnejRqZ2xZajJWVFVkdDRxaHNfV3JiRHBEbkxPd3NxY1RZYnBmOTBHRlQyRnZHWDh5VWVfMy1lQU41a3VYeFR6bnpvUjEzNlY0ZHU1Tm1LT3JBZmgyN2xQS1lIdFlWM0JlY3lxVUNxTQ?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-11 08:00:00,"Sensex and Nifty surge 1% to settle at new closing highs led by IT, auto stocks - The Indian Express","Sensex and Nifty surge 1% to settle at new closing highs led by IT, auto stocks  The Indian Express",https://news.google.com/rss/articles/CBMi6gFBVV95cUxQdDJwb05renZtYnZVeGtXTWphSURidmpUU0FVOU5XZTM1WmdQbkE3blpxNnh6aUpoSWRScEhUUUpnNGVHbnVWTzl2NUx0bDRTZ3FVZDZRcGhpd1ZlRlpWZ0E1cUpCTngwUkJHM2dmbEhnam83OUNwT3NYZjVPOGdjb3FCY0QwV3VNZVVPTUtrZ1A0QV9hNklWNHFIZFljQW5xNjYzMGRpc1k2dU9QQmQxcU9UeUlIVFQ4S1o0T01RTTVneFpCT18xcWJaRG44X1ktRlpSVV83ajdtcmMzeGxTeVhNY0ZVajRqUlHSAfABQVVfeXFMTk1VQl9CeVo2N0hpQXg5QTZSVlhpSWxqeVpXcnJYUXFOVEktVEdfMnVJTVRwRnp1NjdmbnFGYlRPV1Qwam5PYjlNT3AyR29iWXNWdnNjN0FzU0hkSnRSUDlpQjdsdWhLUDV6bWUtWU5KMXNzMV8zbG9ldE1DMEFZOFpKNDhvRlRYN1J0anZqMmZkc2EtZzZxU19aNmVobmZlbTJmandFS3FFWHBhVFFxbUpQVnQya01TLTRwek9MUno4bXVOYjNKWm5qY1JUNWVpMFdfVGw4OU5wY0tOZWc2WXlfSEVlRUlsb3R6dkxmNUJx?oc=5&hl=en-US&gl=US&ceid=US:en,The Indian Express
2021-01-13 08:00:00,"Sensex, Nifty end flat in volatile trade; HDFC, Bajaj Finance top losers - livemint.com","Sensex, Nifty end flat in volatile trade; HDFC, Bajaj Finance top losers  livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxQZUhSLUJhLTk2SktCQWdmWTZrN3ZoR3MzUElhVHNrZTVBcHVzTjd0UVQ1b3haUTR3eU9DNDNxR25hRnNoQUxpX0J5RHVhZm1yd0taVW1aRC16NlFza3dSXzJjSWUxSGhVQlR1Rnc1OElQVVR2dWJFU1AyUEgyLTJiNnIwTGdrWnd0YndueFYxa0RORUdBUk1sNFFqUEthdHZfNlZ6TTRhbGVZUHdlUVJuaC1vM3Y1U0hPa29QM9IBwgFBVV95cUxNY0d4XzFmOExBMktXM19Qam5uUlZrcDlibFhnUEhvVHdldldvMUlmSWhYNEJ0UFlkS0RjcWE2UG42OU1YWFdGQVI1bWYyREk5WDVvSWdRMEpuWjI5dUNnWVBjcC0yeUxFQkRzWi1JUzNwRm5UMGNaTURhYjFjUXJWRU5wQktHaWczYTdyT2RxQUVMdnhwd2VpeWNJQml1TFVrcXFKQnNveDBxV2pocWlWSFlsb1dXeDJraWNhZk5BNWZaUQ?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-13 08:00:00,"For the second year in a row, Nifty50 companies have only 1 woman CEO - Moneycontrol","For the second year in a row, Nifty50 companies have only 1 woman CEO  Moneycontrol",https://news.google.com/rss/articles/CBMizAFBVV95cUxOSmFwV2NzRS1ldGpiZlowbFU5UDYyU0hTdEx4UHk2N3dOZllOVTZja05HUTNhRjM5WmNORnJxelhxU290cUx0a0NnUnVpck0tUXpYSHQyZjBoQ1Y2eUNSMDNKbjVaMEZ1OVQtZk81M2hCTHNIRExEbGJ3WVh2bHZwRGo1QzgwVFNCbE5FN3ZSSVp2aS1vU3lleWRpMFpUb1ZSRHFFNDFRTnNiSDBpWk5fdUFtMDR1aWo4OHpGcmJoT2lIeTYxVjc0S3QtU3bSAdIBQVVfeXFMUDFkdkJHS0YtdXh0Vjg3U1BjT1RyMUlaYnhOTjNmSVhwVmkwUF9zbmd4a0wxMm16NFlNMFNPb1ZIOGZvbFJpb0g0cDJ5ZDhaMGU1ZVVkSUVteVRlR0NPVTRaczJfNWZJN2UwZzRjNW43azNqaEhlenp2NExobEIza2lQb2Y4aTFvNHFjYUpRdDJ5REpwUVFsNUxWYWVTVFowaThRZVdyYndESVExMGdzRTN2TFNyNEJxbWZxYmQ5dWhNbENYMUgyeGRNUGRvcktDWWhn?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-11 08:00:00,"Sensex ends above 49k for the first time, Nifty at 14,485; IT, auto stocks shine - livemint.com","Sensex ends above 49k for the first time, Nifty at 14,485; IT, auto stocks shine  livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxOODhQdTg0ZFBSZnFyUVJlMEt5Vzdid3hOVHMzVE53dm8wOVBsODk4LXpvMXBtWWxFTmIzclAwSGZnbnYtOHhiaHFMUjBiSzd3TVVodWFCdG9Ic0xwZHpiMFdKdVJJMVpzcXFqMjUzTHpyMTZWNUFfTS1qSjlvVEYzX2g3SjdsbmV2cllaOFo1THJiX3hIYXduWTV4dEZOZTJJeGNMV1F4cTVYS1Jpd3VseGl0TTJqT0NIZ0p5dtIBwgFBVV95cUxOdTQzOTZWRTBMRm5tbEJWSzJFck04ZURHbjlybndsX0ZVckU5blFYazF3dkVOM2pyZmNfNmxqdTVwdkxOQnNlcVVvUndNMWUwSGZWWWtxRjBwdHU2dkVTcnNNZEV1Tnc1aGRVVUlnalY1NTdyWmNFVExJNnJZUzB3Z3lVcXlfZ0JEc2stdzZvbGJJMVUzdnd3OUpSbkw5dmxHeGJmV29ybEgwbUR3eHhNc01faTBMdVdBSWFQS2IzVlhyUQ?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-12 08:00:00,Fstoppers Reviews the Canon RF 50mm f/1.8 STM Lens: Is This the Best Bang-for-Buck Lens in Existence? - Fstoppers,Fstoppers Reviews the Canon RF 50mm f/1.8 STM Lens: Is This the Best Bang-for-Buck Lens in Existence?  Fstoppers,https://news.google.com/rss/articles/CBMiswFBVV95cUxNendMSlVLVElwbEZmNDhLd3ZaR2NVbUczRVByUjdkeXBPam9CR3JnTmVFTGpaRDRjZ2xTVjh2Y2lORzJsWG9yZDZRWGVXMWYyRGtYQTdNZld3bWN3R3Bta2l3QjUweVhxdGxLbzgwRXNNTmU2YmVkR0xlZ0VUU0VfRWtXMXRhSWRFeEFLYlV1T2k2dTFiOEJ4aV90dVBVeExJNEVEeE5Pd21WQVRxUVE4V3hrWQ?oc=5&hl=en-US&gl=US&ceid=US:en,Fstoppers
2021-01-11 08:00:00,NSE launches derivatives on Nifty financial services index - Business Standard,NSE launches derivatives on Nifty financial services index  Business Standard,https://news.google.com/rss/articles/CBMixwFBVV95cUxPS1FSV3QzTVJNM2VBbTIwNFVsWlhSR0QwZEhiN2JER0V3akVlbklwbWNBYXZ2MDJKTGF2bzRidE9mSElqVmI1YUJhUnF6MjA4aEtOOEdETzNpOWRhSXI0cUxVcTgtaTVFbUtuV3VCeGtPcHF1VlJGd3A5SG03Q1N6V3JoX3AyTUtLaS0zMVRwQl9yQ19PQUtzSjl3UWVEY3IyblNpNnpuVG9yXy1jMUljM3M1SUhSZ1VNMklYLTJ2emduaFVNZjJB0gHMAUFVX3lxTE9DQVloU0FMTkV2MGpnaDVLNDZpenotU21BMjF4MDFpaXJoenpTeENyWkJFQ3BXQ293S0xsbVZVS195ZXRsWDdLeDFKT2I1clljU2lxNFlFaS11UlZpakl4aWd1VHlackdZZUFvY0RzQ0ozOFNPNGlMS1hDWWxEcU95c2FmcjlteHkwRlVTYUxmcnJFUmROWHU5cElXUTRHMnh5SGdWS3Znb08xQnhROG9RclIxOGRzbk1ROW9KVVVndEZTR0U1OEtCREx4OA?oc=5&hl=en-US&gl=US&ceid=US:en,Business Standard
2021-01-15 08:00:00,Hands-on with Nikon’s pricey but super-fast and very sharp Z 50mm f/1.2 S prime lens (Sample Gallery) - Imaging Resource,Hands-on with Nikon’s pricey but super-fast and very sharp Z 50mm f/1.2 S prime lens (Sample Gallery)  Imaging Resource,https://news.google.com/rss/articles/CBMiswFBVV95cUxOZVpISlZrak1TVU1Zb0g0Z2FaZGhMNjNSWE4zXy1QOEZqUVE5aDJzT28wa0l2SWEtb2pRNkpZcDRCc1hYb2xGcFpsOWxGcVdNSnlNaGtnQjh0NW9zV19GZFVjc21aZmRtcGdUN2VUTnN0SEZfWl92RDJISzBENm9DNG45eDNkRmlxSVI3cng5bk1GYlFNeTR1SFpGUzAzYkdJRDBHemRMazZuLVFwWXlpQTVYSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Imaging Resource
